symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MSFT,2024-12-12,449.11,456.16,449.11,449.56,449.56,20834800,20834800,0.45,0.1002,450.985,"December 12, 24",0.001002
MSFT,2024-12-11,444.05,450.35,444.05,448.99,448.99,19200208,19200208,4.94,1.11,446.86,"December 11, 24",0.0111
MSFT,2024-12-10,444.39,449.62,441.6,443.33,443.33,18469500,18469500,-1.06,-0.23853,444.735,"December 10, 24",-0.0023853
MSFT,2024-12-09,442.6,448.33,440.5,446.02,446.02,19144400,19144400,3.42,0.77271,444.3625,"December 09, 24",0.0077271
MSFT,2024-12-06,442.3,446.1,441.77,443.57,443.57,18821002,18821002,1.27,0.28714,443.435,"December 06, 24",0.0028714
MSFT,2024-12-05,437.92,444.66,436.17,442.62,442.62,21697800,21697800,4.7,1.07,440.3425,"December 05, 24",0.0107
MSFT,2024-12-04,433.03,439.67,432.63,437.42,437.42,26009429,26009429,4.39,1.01,435.6875,"December 04, 24",0.0101
MSFT,2024-12-03,429.84,432.47,427.74,431.2,431.2,18302000,18302000,1.36,0.3164,430.3125,"December 03, 24",0.003164
MSFT,2024-12-02,421.57,433.0,421.31,430.98,430.98,20207223,20207223,9.41,2.23,426.715,"December 02, 24",0.0223
MSFT,2024-11-29,420.09,424.88,417.8,423.46,423.46,16271921,16271921,3.37,0.80221,421.5575,"November 29, 24",0.0080221
MSFT,2024-11-27,425.11,427.23,422.02,422.99,422.99,18332444,18332444,-2.12,-0.49869,424.3375,"November 27, 24",-0.0049869
MSFT,2024-11-26,419.59,429.04,418.85,427.99,427.99,23458900,23458900,8.41,2.0,423.8675,"November 26, 24",0.02
MSFT,2024-11-25,418.38,421.08,414.85,418.79,418.79,27691100,27691100,0.41,0.09799704,418.275,"November 25, 24",0.0009799704
MSFT,2024-11-22,411.37,417.4,411.06,417.0,417.0,24814626,24814626,5.63,1.37,414.2075,"November 22, 24",0.0137
MSFT,2024-11-21,419.5,419.78,410.29,412.87,412.87,20780200,20780200,-6.63,-1.58,415.61,"November 21, 24",-0.0158
MSFT,2024-11-20,416.87,417.29,410.58,415.49,414.66,19191700,19191700,-1.38,-0.33104,415.0575,"November 20, 24",-0.0033104
MSFT,2024-11-19,413.11,417.94,411.55,417.79,416.96,18133529,18133529,4.68,1.13,415.0975,"November 19, 24",0.0113
MSFT,2024-11-18,414.87,418.4,412.1,415.76,414.93,24742013,24742013,0.89,0.21453,415.2825,"November 18, 24",0.0021453
MSFT,2024-11-15,419.82,422.8,413.64,415.0,414.17,28247644,28247644,-4.82,-1.15,417.815,"November 15, 24",-0.0115
MSFT,2024-11-14,425.0,428.17,420.0,426.89,426.04,30246900,30246900,1.89,0.44471,425.015,"November 14, 24",0.0044471
MSFT,2024-11-13,421.64,429.33,418.21,425.2,424.35,21502200,21502200,3.56,0.84432,423.595,"November 13, 24",0.0084432
MSFT,2024-11-12,418.25,424.44,417.2,423.03,422.18,19401204,19401204,4.78,1.14,420.73,"November 12, 24",0.0114
MSFT,2024-11-11,422.52,424.81,416.0,418.01,417.17,24503321,24503321,-4.5,-1.07,420.335,"November 11, 24",-0.0107
MSFT,2024-11-08,425.32,426.5,421.78,422.54,421.7,16891414,16891414,-2.78,-0.65363,424.035,"November 08, 24",-0.0065363
MSFT,2024-11-07,421.28,426.85,419.88,425.43,424.58,19901800,19901800,4.15,0.98509,423.36,"November 07, 24",0.0098509
MSFT,2024-11-06,412.42,420.45,410.52,420.18,419.34,26681842,26681842,7.76,1.88,415.8925,"November 06, 24",0.0188
MSFT,2024-11-05,408.37,414.9,408.08,411.46,410.64,17626011,17626011,3.09,0.75667,410.7025,"November 05, 24",0.0075667
MSFT,2024-11-04,409.8,410.42,405.57,408.46,407.64,19672300,19672300,-1.34,-0.32699,408.5625,"November 04, 24",-0.0032699
MSFT,2024-11-01,409.01,415.5,407.5,410.37,409.55,24230442,24230442,1.36,0.33251,410.595,"November 01, 24",0.0033251
MSFT,2024-10-31,415.36,416.16,406.3,406.35,405.54,53971000,53971000,-9.01,-2.17,411.0425,"October 31, 24",-0.0217
MSFT,2024-10-30,437.44,438.5,432.1,432.53,431.67,29749149,29749149,-4.91,-1.12,435.1425,"October 30, 24",-0.0112
MSFT,2024-10-29,428.0,433.17,425.8,431.95,431.09,17644100,17644100,3.95,0.9229,429.73,"October 29, 24",0.009229
MSFT,2024-10-28,431.66,431.94,426.3,426.59,425.74,14882444,14882444,-5.06,-1.17,429.1225,"October 28, 24",-0.0117
MSFT,2024-10-25,426.76,432.52,426.57,428.15,427.29,16899100,16899100,1.39,0.32571,428.5,"October 25, 24",0.0032571
MSFT,2024-10-24,425.33,425.98,422.4,424.73,423.88,13581631,13581631,-0.595,-0.14107,424.61,"October 24, 24",-0.0014107
MSFT,2024-10-23,430.86,431.08,422.53,424.6,423.75,19654400,19654400,-6.25,-1.45,427.2675,"October 23, 24",-0.0145
MSFT,2024-10-22,418.49,430.58,418.04,427.51,426.66,25482200,25482200,9.02,2.16,423.655,"October 22, 24",0.0216
MSFT,2024-10-21,416.12,418.96,413.75,418.78,417.94,14206115,14206115,2.66,0.63924,416.9025,"October 21, 24",0.0063924
